,CustomerId,Recency,Frequency,Monetary,Cluster,R_Score,F_Score,M_Score,RFM_Score,Segment,Churned
438,13005,67,2,485.98,0,3,2,2,322,Potential Loyalists,False
439,13007,215,1,175.25,1,1,1,1,111,Hibernating,True
440,13008,33,2,382.66,0,4,2,2,422,Potential Loyalists,False
441,13009,308,1,234.0,1,1,1,1,111,Hibernating,True
442,13010,10,2,330.12,0,5,2,2,522,Potential Loyalists,False
443,13011,8,1,50.550000000000004,0,5,1,1,511,Recent Customers,False
444,13012,65,3,1310.99,0,3,3,4,334,Potential Loyalists,False
445,13013,7,18,7814.83,0,5,5,5,555,Champions,False
446,13014,68,1,1914.8,0,3,1,4,314,Promising,False
447,13015,74,6,3240.14,0,2,4,5,245,At Risk,False
448,13018,49,7,2485.46,0,3,5,5,355,Loyal Customers,False
449,13019,15,6,1229.95,0,5,4,4,544,Champions,False
450,13020,198,2,618.96,1,1,2,3,123,At Risk,True
451,13021,10,8,2270.86,0,5,5,5,555,Champions,False
452,13022,65,1,65.3,0,3,1,1,311,Promising,False
453,13023,164,1,759.13,1,2,1,3,213,Others,True
454,13024,106,2,555.87,0,2,2,3,223,At Risk,True
455,13025,367,1,323.39,1,1,1,2,112,Hibernating,True
456,13026,124,4,757.72,0,2,4,3,243,At Risk,True
457,13027,21,13,10327.2,0,4,5,5,455,Champions,False
458,13029,10,2,679.8,0,5,2,3,523,Potential Loyalists,False
459,13030,4,1,402.36,0,5,1,2,512,Recent Customers,False
460,13031,43,5,3292.84,0,3,4,5,345,Loyal Customers,False
461,13032,28,7,1805.78,0,4,5,4,454,Champions,False
462,13033,65,1,30.0,0,3,1,1,311,Promising,False
463,13034,5,2,279.91,0,5,2,2,522,Potential Loyalists,False
464,13035,67,1,442.32,0,3,1,2,312,Promising,False
465,13036,320,1,307.1,1,1,1,2,112,Hibernating,True
466,13037,35,9,3033.88,0,4,5,5,455,Champions,False
467,13039,220,4,1010.73,1,1,4,4,144,At Risk,True
468,13041,86,4,799.13,0,2,4,3,243,At Risk,False
469,13042,234,3,1488.59,1,1,3,4,134,At Risk,True
470,13044,128,10,4287.58,0,2,5,5,255,At Risk,True
471,13045,37,2,503.64,0,3,2,3,323,Potential Loyalists,False
472,13046,92,1,319.94,0,2,1,2,212,Hibernating,True
473,13047,9,17,5557.62,0,5,5,5,555,Champions,False
474,13048,72,5,2229.72,0,2,4,5,245,At Risk,False
475,13049,25,2,751.5600000000001,0,4,2,3,423,Potential Loyalists,False
476,13050,2,19,6477.67,0,5,5,5,555,Champions,False
477,13051,214,2,155.8,1,1,2,1,121,Hibernating,True
478,13052,56,6,2771.18,0,3,4,5,345,Loyal Customers,False
479,13053,257,1,127.65,1,1,1,1,111,Hibernating,True
480,13055,65,1,1106.7,0,3,1,4,314,Promising,False
481,13056,187,1,209.48,1,1,1,1,111,Hibernating,True
482,13057,166,3,709.59,1,2,3,3,233,At Risk,True
483,13059,49,9,2108.37,0,3,5,4,354,Loyal Customers,False
484,13063,116,1,188.4,0,2,1,1,211,Hibernating,True
485,13064,186,2,561.25,1,1,2,3,123,At Risk,True
486,13065,9,5,1055.05,0,5,4,4,544,Champions,False
487,13067,45,2,393.05,0,3,2,2,322,Potential Loyalists,False
488,13069,5,16,5185.51,0,5,5,5,555,Champions,False
489,13070,95,3,522.9,0,2,3,3,233,At Risk,True
490,13071,248,1,129.22,1,1,1,1,111,Hibernating,True
491,13073,47,2,418.08,0,3,2,2,322,Potential Loyalists,False
492,13074,147,4,1378.74,1,2,4,4,244,At Risk,True
493,13076,93,1,135.4,0,2,1,1,211,Hibernating,True
494,13077,2,8,2326.35,0,5,5,5,555,Champions,False
495,13078,2,32,16904.510000000002,3,5,5,5,555,Champions,False
496,13079,53,1,199.08,0,3,1,1,311,Promising,False
497,13080,37,3,222.65,0,3,3,1,331,Potential Loyalists,False
498,13081,7,19,30867.77,3,5,5,5,555,Champions,False
499,13082,60,12,3722.12,0,3,5,5,355,Loyal Customers,False
500,13083,61,1,91.67999999999999,0,3,1,1,311,Promising,False
501,13084,127,1,122.39999999999999,0,2,1,1,211,Hibernating,True
502,13085,315,6,2017.2,1,1,4,4,144,At Risk,True
503,13086,18,1,439.33000000000004,0,4,1,2,412,Recent Customers,False
504,13087,362,1,313.64,1,1,1,2,112,Hibernating,True
505,13088,53,1,236.11,0,3,1,1,311,Promising,False
506,13089,4,109,57885.45,3,5,5,5,555,Champions,False
507,13090,1,13,5189.32,0,5,5,5,555,Champions,False
508,13091,365,2,1976.0,1,1,2,4,124,At Risk,True
509,13092,50,7,1662.45,0,3,5,4,354,Loyal Customers,False
510,13093,9,48,47111.18,3,5,5,5,555,Champions,False
511,13094,4,2,505.8,0,5,2,3,523,Potential Loyalists,False
512,13096,30,1,419.70000000000005,0,4,1,2,412,Recent Customers,False
513,13097,24,18,7320.88,0,4,5,5,455,Champions,False
514,13101,134,3,594.21,0,2,3,3,233,At Risk,True
515,13102,1,14,5272.83,0,5,5,5,555,Champions,False
516,13103,73,2,465.70000000000005,0,2,2,2,222,At Risk,False
517,13104,51,3,610.62,0,3,3,3,333,Potential Loyalists,False
518,13105,72,1,72.0,0,2,1,1,211,Hibernating,False
519,13106,49,1,526.96,0,3,1,3,313,Promising,False
520,13107,49,5,3721.45,0,3,4,5,345,Loyal Customers,False
521,13108,8,2,748.46,0,5,2,3,523,Potential Loyalists,False
522,13109,187,1,347.49,1,1,1,2,112,Hibernating,True
523,13110,73,5,1468.8000000000002,0,2,4,4,244,At Risk,False
524,13111,354,1,321.88000000000005,1,1,1,2,112,Hibernating,True
525,13112,177,1,20.6,1,1,1,1,111,Hibernating,True
526,13113,2,14,6357.08,0,5,5,5,555,Champions,False
527,13114,366,1,234.38,1,1,1,1,111,Hibernating,True
528,13115,15,6,3199.92,0,5,4,5,545,Champions,False
529,13117,1,12,1658.8999999999999,0,5,5,4,554,Champions,False
530,13118,12,4,1217.6,0,5,4,4,544,Champions,False
531,13119,304,1,134.9,1,1,1,1,111,Hibernating,True
532,13123,108,2,506.75,0,2,2,3,223,At Risk,True
533,13124,21,1,885.33,0,4,1,3,413,Recent Customers,False
534,13125,159,1,148.62,1,2,1,1,211,Hibernating,True
535,13126,2,7,1898.6100000000001,0,5,5,4,554,Champions,False
536,13128,267,1,263.5,1,1,1,2,112,Hibernating,True
537,13129,88,2,233.25,0,2,2,1,221,Hibernating,False
538,13131,54,4,2240.47,0,3,4,5,345,Loyal Customers,False
539,13133,95,1,90.65,0,2,1,1,211,Hibernating,True
540,13134,38,2,681.65,0,3,2,3,323,Potential Loyalists,False
541,13135,127,1,275.45,0,2,1,2,212,Hibernating,True
542,13136,11,8,3666.9500000000003,0,5,5,5,555,Champions,False
543,13137,22,8,3983.65,0,4,5,5,455,Champions,False
544,13138,8,2,504.85,0,5,2,3,523,Potential Loyalists,False
545,13139,73,1,3138.04,0,2,1,5,215,Others,False
546,13140,2,3,790.71,0,5,3,3,533,Potential Loyalists,False
547,13141,21,12,5267.33,0,4,5,5,455,Champions,False
548,13143,220,1,405.1,1,1,1,2,112,Hibernating,True
549,13144,67,1,24.4,0,3,1,1,311,Promising,False
550,13145,8,4,805.0,0,5,4,3,543,Loyal Customers,False
551,13148,25,14,4814.56,0,4,5,5,455,Champions,False
552,13150,120,3,449.96999999999997,0,2,3,2,232,At Risk,True
553,13151,261,2,1207.34,1,1,2,4,124,At Risk,True
554,13152,53,7,2146.38,0,3,5,5,355,Loyal Customers,False
555,13154,35,3,1624.84,0,4,3,4,434,Potential Loyalists,False
556,13155,4,3,778.42,0,5,3,3,533,Potential Loyalists,False
557,13156,21,3,1586.54,0,4,3,4,434,Potential Loyalists,False
558,13157,45,5,3946.14,0,3,4,5,345,Loyal Customers,False
559,13158,24,1,307.12,0,4,1,2,412,Recent Customers,False
560,13161,136,1,359.38,0,2,1,2,212,Hibernating,True
561,13162,16,12,7587.2,0,4,5,5,455,Champions,False
562,13163,246,1,17.65,1,1,1,1,111,Hibernating,True
563,13164,205,2,372.2,1,1,2,2,122,At Risk,True
564,13165,49,1,429.68,0,3,1,2,312,Promising,False
565,13166,50,1,458.73,0,3,1,2,312,Promising,False
566,13167,26,1,333.82,0,4,1,2,412,Recent Customers,False
567,13168,178,1,541.14,1,1,1,3,113,Others,True
568,13169,198,1,127.2,1,1,1,1,111,Hibernating,True
569,13172,36,1,69.6,0,4,1,1,411,Recent Customers,False
570,13173,3,10,2212.11,0,5,5,5,555,Champions,False
571,13174,5,10,6621.6,0,5,5,5,555,Champions,False
572,13175,218,2,831.45,1,1,2,3,123,At Risk,True
573,13177,66,1,229.75,0,3,1,1,311,Promising,False
574,13178,33,10,8333.72,0,4,5,5,455,Champions,False
575,13179,254,1,572.3100000000001,1,1,1,3,113,Others,True
576,13180,243,1,86.10000000000001,1,1,1,1,111,Hibernating,True
577,13181,17,1,359.69,0,4,1,2,412,Recent Customers,False
578,13183,30,6,3078.4,0,4,4,5,445,Champions,False
579,13187,260,3,105.34,1,1,3,1,131,Others,True
580,13190,180,3,570.66,1,1,3,3,133,At Risk,True
581,13191,294,1,164.69,1,1,1,1,111,Hibernating,True
582,13192,171,4,1646.6399999999999,1,2,4,4,244,At Risk,True
583,13194,57,1,412.08,0,3,1,2,312,Promising,False
584,13195,50,1,136.73,0,3,1,1,311,Promising,False
585,13196,79,3,1271.06,0,2,3,4,234,At Risk,False
586,13197,245,1,373.01000000000005,1,1,1,2,112,Hibernating,True
587,13198,23,2,1572.99,0,4,2,4,424,Potential Loyalists,False
588,13199,2,30,6615.77,0,5,5,5,555,Champions,False
589,13201,138,4,1233.06,0,2,4,4,244,At Risk,True
590,13202,30,7,1580.3,0,4,5,4,454,Champions,False
591,13203,22,6,1778.79,0,4,4,4,444,Champions,False
592,13204,367,1,966.6600000000001,1,1,1,3,113,Others,True
593,13205,79,1,2803.2,0,2,1,5,215,Others,False
594,13206,36,13,8308.19,0,4,5,5,455,Champions,False
595,13207,87,2,285.6,0,2,2,2,222,At Risk,False
596,13208,85,3,758.65,0,2,3,3,233,At Risk,False
597,13209,150,5,2617.9,1,2,4,5,245,At Risk,True
598,13211,17,7,1523.35,0,4,5,4,454,Champions,False
599,13213,19,6,2330.94,0,4,4,5,445,Champions,False
600,13214,53,7,3264.23,0,3,5,5,355,Loyal Customers,False
601,13215,38,1,81.6,0,3,1,1,311,Promising,False
602,13217,291,1,132.5,1,1,1,1,111,Hibernating,True
603,13219,254,1,76.23,1,1,1,1,111,Hibernating,True
604,13220,211,1,516.8,1,1,1,3,113,Others,True
605,13222,213,1,88.5,1,1,1,1,111,Hibernating,True
606,13223,59,4,805.9200000000001,0,3,4,3,343,Loyal Customers,False
607,13225,57,9,9796.23,0,3,5,5,355,Loyal Customers,False
608,13226,29,1,204.25,0,4,1,1,411,Recent Customers,False
609,13230,1,17,3457.83,0,5,5,5,555,Champions,False
610,13233,56,2,571.34,0,3,2,3,323,Potential Loyalists,False
611,13234,308,2,346.5,1,1,2,2,122,At Risk,True
612,13237,23,1,643.0,0,4,1,3,413,Recent Customers,False
613,13238,66,2,305.9,0,3,2,2,322,Potential Loyalists,False
614,13239,73,4,1265.1299999999999,0,2,4,4,244,At Risk,False
615,13240,1,5,1036.21,0,5,4,4,544,Champions,False
616,13241,47,1,112.53,0,3,1,1,311,Promising,False
617,13242,87,4,429.0,0,2,4,2,242,At Risk,False
618,13243,85,4,635.26,0,2,4,3,243,At Risk,False
619,13245,68,1,558.72,0,3,1,3,313,Promising,False
620,13246,29,5,1390.23,0,4,4,4,444,Champions,False
621,13249,37,6,897.52,0,3,4,3,343,Loyal Customers,False
622,13250,96,2,253.09,0,2,2,2,222,At Risk,True
623,13251,38,1,252.68,0,3,1,2,312,Promising,False
624,13252,30,2,399.3,0,4,2,2,422,Potential Loyalists,False
625,13253,66,2,1920.71,0,3,2,4,324,Potential Loyalists,False
626,13254,12,1,51.410000000000004,0,5,1,1,511,Recent Customers,False
627,13255,9,2,504.95,0,5,2,3,523,Potential Loyalists,False
628,13257,72,1,149.75,0,2,1,1,211,Hibernating,False
629,13258,15,2,336.59999999999997,0,5,2,2,522,Potential Loyalists,False
630,13259,33,8,1119.36,0,4,5,4,454,Champions,False
631,13262,25,2,373.16,0,4,2,2,422,Potential Loyalists,False
632,13263,29,4,1239.27,0,4,4,4,444,Champions,False
633,13264,78,1,722.5600000000001,0,2,1,3,213,Others,False
634,13266,49,7,2300.78,0,3,5,5,355,Loyal Customers,False
635,13267,2,18,5236.77,0,5,5,5,555,Champions,False
636,13269,5,14,3545.47,0,5,5,5,555,Champions,False
637,13270,2,1,590.0,0,5,1,3,513,Recent Customers,False
638,13274,45,1,360.85,0,3,1,2,312,Promising,False
639,13275,19,2,238.86,0,4,2,1,421,Potential Loyalists,False
640,13276,33,3,1300.98,0,4,3,4,434,Potential Loyalists,False
641,13277,16,3,264.9,0,4,3,2,432,Potential Loyalists,False
642,13278,35,3,893.12,0,4,3,3,433,Potential Loyalists,False
643,13280,15,4,1494.87,0,5,4,4,544,Champions,False
644,13281,75,1,350.85,0,2,1,2,212,Hibernating,False
645,13282,42,1,181.05,0,3,1,1,311,Promising,False
646,13283,203,2,279.7,1,1,2,2,122,At Risk,True
647,13285,236,2,655.47,1,1,2,3,123,At Risk,True
648,13286,236,1,734.91,1,1,1,3,113,Others,True
649,13287,239,3,781.59,1,1,3,3,133,At Risk,True
650,13288,79,5,927.61,0,2,4,3,243,At Risk,False
651,13289,359,1,307.95,1,1,1,2,112,Hibernating,True
652,13290,74,1,208.63,0,2,1,1,211,Hibernating,False
653,13291,50,10,2909.68,0,3,5,5,355,Loyal Customers,False
654,13292,51,3,415.57,0,3,3,2,332,Potential Loyalists,False
655,13293,28,6,1192.94,0,4,4,4,444,Champions,False
656,13294,282,1,815.79,1,1,1,3,113,Others,True
657,13295,12,3,900.77,0,5,3,3,533,Potential Loyalists,False
658,13296,59,5,705.11,0,3,4,3,343,Loyal Customers,False
659,13297,21,3,2278.77,0,4,3,5,435,Potential Loyalists,False
660,13299,59,2,1076.2,0,3,2,4,324,Potential Loyalists,False
661,13300,24,2,913.62,0,4,2,3,423,Potential Loyalists,False
662,13302,162,1,95.45,1,2,1,1,211,Hibernating,True
663,13303,36,1,61.72,0,4,1,1,411,Recent Customers,False
664,13304,91,3,917.57,0,2,3,3,233,At Risk,True
665,13305,8,7,1751.75,0,5,5,4,554,Champions,False
666,13306,66,1,53.65,0,3,1,1,311,Promising,False
667,13307,123,2,258.34,0,2,2,2,222,At Risk,True
668,13308,232,1,284.86,1,1,1,2,112,Hibernating,True
669,13309,28,1,249.58,0,4,1,1,411,Recent Customers,False
670,13310,16,2,409.17,0,4,2,2,422,Potential Loyalists,False
671,13312,87,1,124.75,0,2,1,1,211,Hibernating,False
672,13313,115,7,1890.0,0,2,5,4,254,At Risk,True
673,13315,325,1,310.26,1,1,1,2,112,Hibernating,True
674,13316,28,6,7207.89,0,4,4,5,445,Champions,False
675,13317,21,13,4212.411,0,4,5,5,455,Champions,False
676,13319,1,34,11236.95,3,5,5,5,555,Champions,False
677,13320,70,2,679.4,0,3,2,3,323,Potential Loyalists,False
678,13324,64,8,3391.52,0,3,5,5,355,Loyal Customers,False
679,13326,68,1,281.76,0,3,1,2,312,Promising,False
680,13327,1,14,6251.71,0,5,5,5,555,Champions,False
681,13329,2,7,4323.97,0,5,5,5,555,Champions,False
682,13330,91,3,1655.17,0,2,3,4,234,At Risk,True
683,13331,37,1,262.4,0,3,1,2,312,Promising,False
684,13333,47,3,1015.74,0,3,3,4,334,Potential Loyalists,False
685,13334,172,2,2699.48,1,2,2,5,225,At Risk,True
686,13337,182,1,1575.26,1,1,1,4,114,Others,True
687,13338,177,3,1958.6,1,1,3,4,134,At Risk,True
688,13340,53,5,11364.08,0,3,4,5,345,Loyal Customers,False
689,13346,98,6,299.4,0,2,4,2,242,At Risk,True
690,13357,130,4,3196.11,0,2,4,5,245,At Risk,True
691,13359,39,1,603.75,0,3,1,3,313,Promising,False
692,13360,67,4,1553.65,0,3,4,4,344,Loyal Customers,False
693,13361,108,2,1450.5,0,2,2,4,224,At Risk,True
694,13362,14,3,2303.33,0,5,3,5,535,Potential Loyalists,False
695,13363,45,1,731.36,0,3,1,3,313,Promising,False
696,13367,67,1,510.20000000000005,0,3,1,3,313,Promising,False
697,13368,50,2,498.1,0,3,2,2,322,Potential Loyalists,False
698,13369,1,1,308.28000000000003,0,5,1,2,512,Recent Customers,False
699,13370,7,1,754.87,0,5,1,3,513,Recent Customers,False
700,13371,141,2,2297.66,0,2,2,5,225,At Risk,True
701,13373,51,3,4274.94,0,3,3,5,335,Potential Loyalists,False
702,13374,50,2,422.8,0,3,2,2,322,Potential Loyalists,False
703,13375,80,1,1013.58,0,2,1,4,214,Others,False
704,13377,32,2,1552.88,0,4,2,4,424,Potential Loyalists,False
705,13380,68,1,62.4,0,3,1,1,311,Promising,False
706,13381,15,6,4585.06,0,5,4,5,545,Champions,False
707,13382,64,4,1164.59,0,3,4,4,344,Loyal Customers,False
708,13383,179,1,305.28000000000003,1,1,1,2,112,Hibernating,True
709,13384,26,4,2528.9,0,4,4,5,445,Champions,False
710,13386,50,2,835.46,0,3,2,3,323,Potential Loyalists,False
711,13387,53,1,186.94,0,3,1,1,311,Promising,False
712,13388,239,1,508.55,1,1,1,3,113,Others,True
713,13392,313,1,91.14,1,1,1,1,111,Hibernating,True
714,13393,219,4,1131.45,1,1,4,4,144,At Risk,True
715,13394,15,11,4101.68,0,5,5,5,555,Champions,False
716,13395,36,2,872.51,0,4,2,3,423,Potential Loyalists,False
717,13397,73,5,1647.74,0,2,4,4,244,At Risk,False
718,13398,84,1,213.0,0,2,1,1,211,Hibernating,False
719,13399,100,3,275.4,0,2,3,2,232,At Risk,True
720,13400,218,1,310.83,1,1,1,2,112,Hibernating,True
721,13402,8,3,913.9000000000001,0,5,3,3,533,Potential Loyalists,False
722,13403,23,2,154.5,0,4,2,1,421,Potential Loyalists,False
723,13405,117,3,641.36,0,2,3,3,233,At Risk,True
724,13406,63,2,568.92,0,3,2,3,323,Potential Loyalists,False
725,13407,214,3,2244.7,1,1,3,5,135,At Risk,True
726,13408,7,46,23616.422,3,5,5,5,555,Champions,False
727,13410,29,4,1198.9,0,4,4,4,444,Champions,False
728,13412,256,1,487.34999999999997,1,1,1,2,112,Hibernating,True
729,13413,275,6,429.44,1,1,4,2,142,At Risk,True
730,13414,99,3,1103.64,0,2,3,4,234,At Risk,True
731,13415,108,4,784.17,0,2,4,3,243,At Risk,True
732,13416,372,1,228.3,1,1,1,1,111,Hibernating,True
733,13417,183,4,1028.66,1,1,4,4,144,At Risk,True
734,13418,8,15,6055.47,0,5,5,5,555,Champions,False
735,13421,42,6,2225.04,0,3,4,5,345,Loyal Customers,False
736,13423,64,1,217.03,0,3,1,1,311,Promising,False
737,13424,85,1,572.77,0,2,1,3,213,Others,False
738,13425,144,2,1766.22,1,2,2,4,224,At Risk,True
739,13426,18,12,4526.06,0,4,5,5,455,Champions,False
740,13427,113,3,423.93,0,2,3,2,232,At Risk,True
741,13428,150,2,276.76,1,2,2,2,222,At Risk,True
742,13431,42,6,2047.14,0,3,4,4,344,Loyal Customers,False
743,13432,207,2,439.1,1,1,2,2,122,At Risk,True
744,13433,137,4,658.3199999999999,0,2,4,3,243,At Risk,True
745,13434,21,3,1132.6200000000001,0,4,3,4,434,Potential Loyalists,False
746,13435,12,2,637.44,0,5,2,3,523,Potential Loyalists,False
747,13438,183,1,46.5,1,1,1,1,111,Hibernating,True
748,13439,24,2,702.9,0,4,2,3,423,Potential Loyalists,False
749,13440,59,7,1295.25,0,3,5,4,354,Loyal Customers,False
750,13441,67,1,424.26,0,3,1,2,312,Promising,False
751,13442,303,3,419.87,1,1,3,2,132,At Risk,True
752,13443,84,6,1273.16,0,2,4,4,244,At Risk,False
753,13444,10,2,619.08,0,5,2,3,523,Potential Loyalists,False
754,13445,262,1,241.89999999999998,1,1,1,1,111,Hibernating,True
755,13446,66,11,3881.89,0,3,5,5,355,Loyal Customers,False
756,13448,9,9,5655.2,0,5,5,5,555,Champions,False
757,13450,10,7,2076.32,0,5,5,4,554,Champions,False
758,13451,17,6,4191.8,0,4,4,5,445,Champions,False
759,13452,108,1,139.8,0,2,1,1,211,Hibernating,True
760,13453,38,1,424.71,0,3,1,2,312,Promising,False
761,13454,277,1,219.87,1,1,1,1,111,Hibernating,True
762,13455,2,5,1847.59,0,5,4,4,544,Champions,False
763,13457,324,2,148.22,1,1,2,1,121,Hibernating,True
764,13458,15,2,2312.7,0,5,2,5,525,Potential Loyalists,False
765,13459,260,2,1160.4099999999999,1,1,2,4,124,At Risk,True
766,13461,43,3,2715.0,0,3,3,5,335,Potential Loyalists,False
767,13462,46,4,1002.35,0,3,4,4,344,Loyal Customers,False
768,13464,30,5,2422.96,0,4,4,5,445,Champions,False
769,13465,82,2,931.12,0,2,2,3,223,At Risk,False
770,13466,44,4,705.45,0,3,4,3,343,Loyal Customers,False
771,13468,4,38,7670.54,3,5,5,5,555,Champions,False
772,13469,289,1,82.4,1,1,1,1,111,Hibernating,True
773,13472,99,2,592.24,0,2,2,3,223,At Risk,True
774,13473,210,6,2235.12,1,1,4,5,145,At Risk,True
775,13474,79,2,419.75,0,2,2,2,222,At Risk,False
776,13476,42,3,823.0,0,3,3,3,333,Potential Loyalists,False
777,13477,91,5,1364.59,0,2,4,4,244,At Risk,True
778,13478,105,5,2215.78,0,2,4,5,245,At Risk,True
779,13479,88,2,550.42,0,2,2,3,223,At Risk,False
780,13480,52,2,627.82,0,3,2,3,323,Potential Loyalists,False
781,13481,10,6,2026.28,0,5,4,4,544,Champions,False
782,13482,263,1,151.45,1,1,1,1,111,Hibernating,True
783,13484,19,2,476.92,0,4,2,2,422,Potential Loyalists,False
784,13485,12,10,2564.98,0,5,5,5,555,Champions,False
785,13487,141,2,271.47,1,2,2,2,222,At Risk,True
786,13488,3,11,6619.57,0,5,5,5,555,Champions,False
787,13490,290,1,154.25,1,1,1,1,111,Hibernating,True
788,13491,8,18,3350.7400000000002,0,5,5,5,555,Champions,False
789,13495,4,6,3329.39,0,5,4,5,545,Champions,False
790,13497,4,5,972.28,0,5,4,3,543,Loyal Customers,False
791,13498,366,1,327.38,1,1,1,2,112,Hibernating,True
792,13500,37,1,299.53,0,3,1,2,312,Promising,False
793,13501,122,2,1544.79,0,2,2,4,224,At Risk,True
794,13502,51,2,488.5,0,3,2,2,322,Potential Loyalists,False
795,13503,115,5,1642.39,0,2,4,4,244,At Risk,True
796,13506,5,4,1180.68,0,5,4,4,544,Champions,False
797,13508,278,1,176.07999999999998,1,1,1,1,111,Hibernating,True
798,13509,143,1,135.0,1,2,1,1,211,Hibernating,True
799,13510,11,7,2766.73,0,5,5,5,555,Champions,False
800,13511,312,1,282.76,1,1,1,2,112,Hibernating,True
801,13512,23,3,462.18,0,4,3,2,432,Potential Loyalists,False
802,13513,77,2,619.49,0,2,2,3,223,At Risk,False
803,13514,64,3,663.7,0,3,3,3,333,Potential Loyalists,False
804,13515,85,2,374.7,0,2,2,2,222,At Risk,False
805,13516,53,1,295.85,0,3,1,2,312,Promising,False
806,13519,78,1,220.46,0,2,1,1,211,Hibernating,False
807,13520,7,6,3285.05,0,5,4,5,545,Champions,False
808,13523,2,2,1136.64,0,5,2,4,524,Potential Loyalists,False
809,13526,374,2,1182.0,1,1,2,4,124,At Risk,True
810,13527,54,5,2298.93,0,3,4,5,345,Loyal Customers,False
811,13530,270,1,402.97999999999996,1,1,1,2,112,Hibernating,True
812,13531,2,5,1254.72,0,5,4,4,544,Champions,False
813,13534,15,10,1850.82,0,5,5,4,554,Champions,False
814,13535,38,1,89.5,0,3,1,1,311,Promising,False
815,13537,61,2,717.85,0,3,2,3,323,Potential Loyalists,False
816,13538,32,5,1822.28,0,4,4,4,444,Champions,False
817,13539,56,4,938.02,0,3,4,3,343,Loyal Customers,False
818,13540,103,3,632.39,0,2,3,3,233,At Risk,True
819,13541,63,2,785.25,0,3,2,3,323,Potential Loyalists,False
820,13542,12,17,3959.4900000000002,0,5,5,5,555,Champions,False
821,13543,270,2,1439.6100000000001,1,1,2,4,124,At Risk,True
822,13544,47,4,514.14,0,3,4,3,343,Loyal Customers,False
823,13545,26,2,364.93,0,4,2,2,422,Potential Loyalists,False
824,13546,18,2,465.15,0,4,2,2,422,Potential Loyalists,False
825,13547,44,1,167.08,0,3,1,1,311,Promising,False
826,13548,107,1,223.28,0,2,1,1,211,Hibernating,True
827,13549,23,1,87.6,0,4,1,1,411,Recent Customers,False
828,13550,19,1,342.55,0,4,1,2,412,Recent Customers,False
829,13551,302,1,152.39999999999998,1,1,1,1,111,Hibernating,True
830,13552,64,10,3208.85,0,3,5,5,355,Loyal Customers,False
831,13553,310,1,499.6,1,1,1,3,113,Others,True
832,13554,16,7,1629.35,0,4,5,4,454,Champions,False
833,13555,14,9,4792.96,0,5,5,5,555,Champions,False
834,13556,65,2,200.82,0,3,2,1,321,Potential Loyalists,False
835,13557,51,11,2448.2,0,3,5,5,355,Loyal Customers,False
836,13559,148,2,990.0,1,2,2,4,224,At Risk,True
837,13561,33,10,1661.54,0,4,5,4,454,Champions,False
838,13562,37,5,3038.85,0,3,4,5,345,Loyal Customers,False
